"enc_adj";"AUC_mean";"et";"si";"et2"
9438;0,750008901915574;"Encoding";0,810526315789474;"Encoding"
9439;0,735730648544045;"Encoding";0,789473684210526;"Encoding"
9440;0,754346287819541;"Encoding";0,773684210526316;"Encoding"
9441;0,743708161156827;"Encoding";0,763157894736842;"Encoding"
9442;0,750159746514266;"Encoding";0,773684210526316;"Encoding"
9443;0,756897855858505;"Encoding";0,805263157894737;"Encoding"
9444;0,736846643513134;"Encoding";0,784210526315789;"Encoding"
9445;0,746563164815493;"Encoding";0,815789473684211;"Encoding"
9446;0,747002490800718;"Encoding";0,815789473684211;"Encoding"
9447;0,736042378988291;"Encoding";0,784210526315789;"Encoding"
9448;0,733730002139506;"Encoding";0,763157894736842;"Encoding"
9449;0,73321193596798;"Encoding";0,784210526315789;"Encoding"
9450;0,750507043554107;"Encoding";0,784210526315789;"Encoding"
9451;0,756429333298008;"Encoding";0,763157894736842;"Encoding"
9452;0,760523128183182;"Encoding";0,752631578947368;"Encoding"
9453;0,749514483805098;"Encoding";0,778947368421053;"Encoding"
9454;0,776724919754596;"Encoding";0,894736842105263;"Encoding"
9455;0,759034274658274;"Encoding";0,805263157894737;"Encoding"
9456;0,746221450299027;"Encoding";0,742105263157895;"Encoding"
9457;0,763420106076405;"Encoding";0,815789473684211;"Encoding"
9458;0,739468316111278;"Encoding";0,815789473684211;"Encoding"
9459;0,744004068063553;"Encoding";0,789473684210526;"Encoding"
9460;0,761424598036032;"Encoding";0,815789473684211;"Encoding"
9461;0,776576559182479;"Encoding";0,836842105263158;"Encoding"
9462;0,766917129202464;"Encoding";0,815789473684211;"Encoding"
9463;0,765434218326395;"Encoding";0,826315789473684;"Encoding"
9464;0,745786802694273;"Encoding";0,8;"Encoding"
9465;0,744267221778551;"Encoding";0,794736842105263;"Encoding"
9466;0,749149396867692;"Encoding";0,821052631578947;"Encoding"
9467;0,746255661923643;"Encoding";0,815789473684211;"Encoding"
9468;0,744801516724888;"Encoding";0,805263157894737;"Encoding"
9469;0,761560508241637;"Encoding";0,8;"Encoding"
9470;0,757137631311408;"Encoding";0,805263157894737;"Encoding"
9471;0,755896783607452;"Encoding";0,8;"Encoding"
9472;0,7564770779214;"Encoding";0,773684210526316;"Encoding"
9473;0,754863254897805;"Encoding";0,868421052631579;"Encoding"
9474;0,752257192497891;"Encoding";0,805263157894737;"Encoding"
9475;0,759417784805945;"Encoding";0,826315789473684;"Encoding"
9476;0,763186776385959;"Encoding";0,857894736842105;"Encoding"
9477;0,753951302502951;"Encoding";0,805263157894737;"Encoding"
9478;0,753163127168053;"Encoding";0,842105263157895;"Encoding"
9479;0,738480293856288;"Encoding";0,815789473684211;"Encoding"
9480;0,747248480086739;"Encoding";0,789473684210526;"Encoding"
9481;0,737369202809613;"Encoding";0,773684210526316;"Encoding"
9482;0,748497622116192;"Encoding";0,778947368421053;"Encoding"
9483;0,776659582367504;"Encoding";0,815789473684211;"Encoding"
9484;0,753065429327877;"Encoding";0,815789473684211;"Encoding"
9485;0,758045392021975;"Encoding";0,784210526315789;"Encoding"
9486;0,761742438980724;"Encoding";0,805263157894737;"Encoding"
9487;0,757669358806107;"Encoding";0,815789473684211;"Encoding"
9488;0,754879268808841;"Encoding";0,815789473684211;"Encoding"
9489;0,75105816552045;"Encoding";0,810526315789474;"Encoding"
9490;0,772519983368328;"Encoding";0,805263157894737;"Encoding"
9491;0,754012571082037;"Encoding";0,794736842105263;"Encoding"
9492;0,753357905761458;"Encoding";0,784210526315789;"Encoding"
9493;0,752591490894467;"Encoding";0,768421052631579;"Encoding"
9494;0,756070545060982;"Encoding";0,768421052631579;"Encoding"
9495;0,763373067881447;"Encoding";0,794736842105263;"Encoding"
9496;0,749075239420589;"Encoding";0,8;"Encoding"
9497;0,754922639794552;"Encoding";0,778947368421053;"Encoding"
9498;0,758994945875781;"Encoding";0,778947368421053;"Encoding"
9499;0,752603479217209;"Encoding";0,831578947368421;"Encoding"
9500;0,76757040090242;"Encoding";0,794736842105263;"Encoding"
9501;0,768865463742655;"Encoding";0,847368421052632;"Encoding"
9502;0,753369548720026;"Encoding";0,805263157894737;"Encoding"
9503;0,761636873035486;"Encoding";0,805263157894737;"Encoding"
9504;0,747493267193444;"Encoding";0,8;"Encoding"
9505;0,754930042364461;"Encoding";0,805263157894737;"Encoding"
9506;0,748630864291919;"Encoding";0,815789473684211;"Encoding"
9507;0,743270660447224;"Encoding";0,805263157894737;"Encoding"
9508;0,73134280785207;"Encoding";0,789473684210526;"Encoding"
9509;0,762620513988502;"Encoding";0,778947368421053;"Encoding"
9510;0,758705017522548;"Encoding";0,773684210526316;"Encoding"
9511;0,761132020019827;"Encoding";0,784210526315789;"Encoding"
9512;0,757111254201397;"Encoding";0,826315789473684;"Encoding"
9513;0,764599416312316;"Encoding";0,826315789473684;"Encoding"
9514;0,747534038236799;"Encoding";0,805263157894737;"Encoding"
9515;0,760810556937055;"Encoding";0,773684210526316;"Encoding"
9516;0,775987048493786;"Encoding";0,784210526315789;"Encoding"
9517;0,778713910776463;"Encoding";0,868421052631579;"Encoding"
9518;0,768176284630974;"Encoding";0,794736842105263;"Encoding"
9519;0,765284192354731;"Encoding";0,815789473684211;"Encoding"
9520;0,77961174117566;"Encoding";0,784210526315789;"Encoding"
9521;0,768306889805012;"Encoding";0,805263157894737;"Encoding"
9522;0,747759724327071;"Encoding";0,810526315789474;"Encoding"
9523;0,749094550220309;"Encoding";0,836842105263158;"Encoding"
9524;0,761850044292103;"Encoding";0,784210526315789;"Encoding"
9525;0,762724972112021;"Encoding";0,794736842105263;"Encoding"
9526;0,76032365167199;"Encoding";0,863157894736842;"Encoding"
9527;0,764192847834279;"Encoding";0,810526315789474;"Encoding"
9528;0,760509769344993;"Encoding";0,805263157894737;"Encoding"
9529;0,73415366046826;"Encoding";0,810526315789474;"Encoding"
9530;0,73241176492921;"Encoding";0,805263157894737;"Encoding"
9531;0,773350242060544;"Encoding";0,805263157894737;"Encoding"
9532;0,77090749326913;"Encoding";0,847368421052632;"Encoding"
9533;0,747919647556206;"Encoding";0,815789473684211;"Encoding"
9534;0,766371651935676;"Encoding";0,8;"Encoding"
9535;0,752428915373539;"Encoding";0,773684210526316;"Encoding"
9536;0,76045860615633;"Encoding";0,821052631578947;"Encoding"
9537;0,754721082356313;"Encoding";0,821052631578947;"Encoding"
9538;0,752074769423795;"Encoding";0,757894736842105;"Encoding"
9539;0,765539401720099;"Encoding";0,784210526315789;"Encoding"
9540;0,768063810358682;"Encoding";0,815789473684211;"Encoding"
9541;0,735357977845942;"Encoding";0,768421052631579;"Encoding"
9542;0,750228849260901;"Encoding";0,752631578947368;"Encoding"
9543;0,763872260079979;"Encoding";0,810526315789474;"Encoding"
9544;0,764192249602879;"Encoding";0,810526315789474;"Encoding"
9545;0,750490334241073;"Encoding";0,805263157894737;"Encoding"
9546;0,736434772109831;"Encoding";0,789473684210526;"Encoding"
9547;0,754528360258992;"Encoding";0,815789473684211;"Encoding"
9548;0,752136341731364;"Encoding";0,784210526315789;"Encoding"
9549;0,741827032862093;"Encoding";0,836842105263158;"Encoding"
9550;0,754963404634447;"Encoding";0,852631578947368;"Encoding"
9551;0,745309049413772;"Encoding";0,789473684210526;"Encoding"
9552;0,744791588567256;"Encoding";0,8;"Encoding"
9553;0,75764362741257;"Encoding";0,826315789473684;"Encoding"
9554;0,757965487011438;"Encoding";0,763157894736842;"Encoding"
9555;0,720623144148039;"Encoding";0,773684210526316;"Encoding"
9556;0,765001602512552;"Encoding";0,789473684210526;"Encoding"
9557;0,767478688002164;"Encoding";0,836842105263158;"Encoding"
9558;0,745876211161893;"Encoding";0,773684210526316;"Encoding"
9559;0,739798870025695;"Encoding";0,757894736842105;"Encoding"
9560;0,764314741167848;"Encoding";0,831578947368421;"Encoding"
9561;0,751723676631768;"Encoding";0,768421052631579;"Encoding"
9562;0,754036731964375;"Encoding";0,794736842105263;"Encoding"
9563;0,758201393605619;"Encoding";0,773684210526316;"Encoding"
9564;0,756938942716827;"Encoding";0,752631578947368;"Encoding"
9565;0,764796612339005;"Encoding";0,815789473684211;"Encoding"
9566;0,756423991287701;"Encoding";0,815789473684211;"Encoding"
9567;0,75720352656288;"Encoding";0,821052631578947;"Encoding"
9568;0,77511846357753;"Encoding";0,826315789473684;"Encoding"
9569;0,76469221378027;"Encoding";0,784210526315789;"Encoding"
9570;0,75579887195508;"Encoding";0,836842105263158;"Encoding"
9571;0,751934559900775;"Encoding";0,773684210526316;"Encoding"
9572;0,760478515983938;"Encoding";0,810526315789474;"Encoding"
9573;0,762897036932339;"Encoding";0,821052631578947;"Encoding"
9574;0,767820714699423;"Encoding";0,794736842105263;"Encoding"
9575;0,761725324192495;"Encoding";0,847368421052632;"Encoding"
9576;0,75380554795927;"Encoding";0,773684210526316;"Encoding"
9577;0,742629995208534;"Encoding";0,768421052631579;"Encoding"
9578;0,762999060779667;"Encoding";0,794736842105263;"Encoding"
9579;0,767096573641439;"Encoding";0,789473684210526;"Encoding"
9580;0,75413862337369;"Encoding";0,752631578947368;"Encoding"
9581;0,77387087636669;"Encoding";0,778947368421053;"Encoding"
9582;0,759590390917347;"Encoding";0,815789473684211;"Encoding"
9583;0,766379637743354;"Encoding";0,784210526315789;"Encoding"
9584;0,756857708504647;"Encoding";0,815789473684211;"Encoding"
9585;0,794976497254127;"Encoding";0,826315789473684;"Encoding"
9586;0,759163625910303;"Encoding";0,763157894736842;"Encoding"
9587;0,772113277607037;"Encoding";0,831578947368421;"Encoding"
9588;0,758784503594309;"Encoding";0,821052631578947;"Encoding"
9589;0,759952321429225;"Encoding";0,768421052631579;"Encoding"
9590;0,751867815416167;"Encoding";0,768421052631579;"Encoding"
9591;0,7662403743668;"Encoding";0,8;"Encoding"
9592;0,760286177382756;"Encoding";0,773684210526316;"Encoding"
9593;0,762661843316141;"Encoding";0,794736842105263;"Encoding"
9594;0,761496569277332;"Encoding";0,747368421052632;"Encoding"
9595;0,739546130505975;"Encoding";0,731578947368421;"Encoding"
9596;0,756357138960619;"Encoding";0,752631578947368;"Encoding"
9597;0,761868376686253;"Encoding";0,826315789473684;"Encoding"
9598;0,760185044134645;"Encoding";0,757894736842105;"Encoding"
9599;0,774926142530309;"Encoding";0,752631578947368;"Encoding"
9600;0,768979226151342;"Encoding";0,752631578947368;"Encoding"
9601;0,760504425626508;"Encoding";0,784210526315789;"Encoding"
9602;0,765538314986804;"Encoding";0,8;"Encoding"
9603;0,747968319233822;"Encoding";0,768421052631579;"Encoding"
9604;0,764857517095527;"Encoding";0,815789473684211;"Encoding"
9605;0,772433353461905;"Encoding";0,768421052631579;"Encoding"
9606;0,761941891812424;"Encoding";0,773684210526316;"Encoding"
9607;0,762410924391373;"Encoding";0,8;"Encoding"
9608;0,75474617928731;"Encoding";0,742105263157895;"Encoding"
9609;0,750180275334004;"Encoding";0,778947368421053;"Encoding"
9610;0,751446169213706;"Encoding";0,778947368421053;"Encoding"
9611;0,765809779839712;"Encoding";0,794736842105263;"Encoding"
9612;0,772309221861341;"Encoding";0,789473684210526;"Encoding"
9613;0,756957729579034;"Encoding";0,778947368421053;"Encoding"
9614;0,762085726794282;"Encoding";0,778947368421053;"Encoding"
9615;0,739807001763523;"Encoding";0,763157894736842;"Encoding"
9616;0,756907714195266;"Encoding";0,763157894736842;"Encoding"
9617;0,76696523134186;"Encoding";0,773684210526316;"Encoding"
9618;0,727285313969419;"Encoding";0,784210526315789;"Encoding"
9619;0,73907098389599;"Encoding";0,789473684210526;"Encoding"
9620;0,713543750203418;"Encoding";0,768421052631579;"Encoding"
9621;0,753574515908438;"Encoding";0,8;"Encoding"
9622;0,733144745535392;"Encoding";0,794736842105263;"Encoding"
9623;0,727078826360714;"Encoding";0,8;"Encoding"
9624;0,756447954951952;"Encoding";0,8;"Encoding"
9625;0,775694240331446;"Encoding";0,826315789473684;"Encoding"
9626;0,755771686617886;"Encoding";0,784210526315789;"Encoding"
9627;0,756614906475097;"Encoding";0,842105263157895;"Encoding"
9628;0,738975479590714;"Encoding";0,789473684210526;"Encoding"
9629;0,754645254112372;"Encoding";0,794736842105263;"Encoding"
9630;0,74966730117882;"Encoding";0,836842105263158;"Encoding"
9631;0,745444417513171;"Encoding";0,842105263157895;"Encoding"
9632;0,734561494133132;"Encoding";0,815789473684211;"Encoding"
9633;0,740506679617067;"Encoding";0,805263157894737;"Encoding"
9634;0,746792313162931;"Encoding";0,736842105263158;"Encoding"
9635;0,771696832731972;"Encoding";0,852631578947368;"Encoding"
9636;0,74930701278512;"Encoding";0,810526315789474;"Encoding"
9637;0,761210088550905;"Encoding";0,778947368421053;"Encoding"
9638;0,739695403128037;"Encoding";0,794736842105263;"Encoding"
9639;0,752994774361683;"Encoding";0,821052631578947;"Encoding"
9640;0,762770419915036;"Encoding";0,836842105263158;"Encoding"
9641;0,744453182776194;"Encoding";0,794736842105263;"Encoding"
9642;0,75278777760604;"Encoding";0,763157894736842;"Encoding"
9643;0,765718173907754;"Encoding";0,789473684210526;"Encoding"
9644;0,749786831651255;"Encoding";0,773684210526316;"Encoding"
9645;0,767880276863813;"Encoding";0,831578947368421;"Encoding"
9646;0,749766397169511;"Encoding";0,747368421052632;"Encoding"
9647;0,696158256303893;"Encoding";0,784210526315789;"Encoding"
9648;0,763673396520335;"Encoding";0,8;"Encoding"
9649;0,761484528489709;"Encoding";0,768421052631579;"Encoding"
9650;0,733902453434747;"Encoding";0,736842105263158;"Encoding"
9651;0,752290356252562;"Encoding";0,810526315789474;"Encoding"
9652;0,759364999791282;"Encoding";0,794736842105263;"Encoding"
9653;0,753963956151849;"Encoding";0,805263157894737;"Encoding"
9654;0,746908258615428;"Encoding";0,778947368421053;"Encoding"
9655;0,725504053341952;"Encoding";0,789473684210526;"Encoding"
9656;0,738771705919475;"Encoding";0,784210526315789;"Encoding"
9657;0,771749038004362;"Encoding";0,821052631578947;"Encoding"
9658;0,753918926912962;"Encoding";0,847368421052632;"Encoding"
9659;0,770601197027191;"Encoding";0,763157894736842;"Encoding"
9660;0,749159725795892;"Encoding";0,863157894736842;"Encoding"
9661;0,747382493187085;"Encoding";0,847368421052632;"Encoding"
9662;0,776425450678505;"Encoding";0,831578947368421;"Encoding"
9663;0,778881755193902;"Encoding";0,821052631578947;"Encoding"
9664;0,780923072447157;"Encoding";0,831578947368421;"Encoding"
9665;0,76356607050115;"Encoding";0,815789473684211;"Encoding"
9666;0,758277695756431;"Encoding";0,784210526315789;"Encoding"
9667;0,75287455066519;"Encoding";0,831578947368421;"Encoding"
9668;0,758932135075712;"Encoding";0,768421052631579;"Encoding"
9669;0,761137107944578;"Encoding";0,815789473684211;"Encoding"
9670;0,731041267215594;"Encoding";0,784210526315789;"Encoding"
9671;0,758313708571309;"Encoding";0,815789473684211;"Encoding"
9672;0,754572846429159;"Encoding";0,778947368421053;"Encoding"
9673;0,740846325054822;"Encoding";0,794736842105263;"Encoding"
9674;0,741436325725847;"Encoding";0,784210526315789;"Encoding"
9675;0,761970281920243;"Encoding";0,752631578947368;"Encoding"
9676;0,756387964557876;"Encoding";0,768421052631579;"Encoding"
9677;0,763236691063941;"Encoding";0,794736842105263;"Encoding"
9678;0,765212863816998;"Encoding";0,842105263157895;"Encoding"
9679;0,765385067750969;"Encoding";0,778947368421053;"Encoding"
9680;0,753464545602759;"Encoding";0,794736842105263;"Encoding"
9681;0,744958961210021;"Encoding";0,8;"Encoding"
9682;0,7511734222357;"Encoding";0,815789473684211;"Encoding"
9683;0,749644087584799;"Encoding";0,815789473684211;"Encoding"
9684;0,746986816347838;"Encoding";0,773684210526316;"Encoding"
9685;0,734051177202597;"Encoding";0,789473684210526;"Encoding"
9686;0,753031342720694;"Encoding";0,747368421052632;"Encoding"
9687;0,757940632923436;"Encoding";0,794736842105263;"Encoding"
9688;0,742086933220325;"Encoding";0,794736842105263;"Encoding"
9689;0,752539644064533;"Encoding";0,726315789473684;"Encoding"
9690;0,754270543326908;"Encoding";0,810526315789474;"Encoding"
9691;0,763239631895761;"Encoding";0,794736842105263;"Encoding"
9692;0,752337191914671;"Encoding";0,784210526315789;"Encoding"
9693;0,755429703098228;"Encoding";0,752631578947368;"Encoding"
9694;0,787867424747762;"Encoding";0,810526315789474;"Encoding"
9695;0,744152824067273;"Encoding";0,773684210526316;"Encoding"
9696;0,752295839551315;"Encoding";0,757894736842105;"Encoding"
9697;0,757990979026497;"Encoding";0,810526315789474;"Encoding"
9698;0,76047925913457;"Encoding";0,773684210526316;"Encoding"
9699;0,759641320434367;"Encoding";0,821052631578947;"Encoding"
9700;0,763737819898331;"Encoding";0,836842105263158;"Encoding"
9701;0,768351391852425;"Encoding";0,763157894736842;"Encoding"
9702;0,761065113923375;"Encoding";0,805263157894737;"Encoding"
9703;0,769356167813716;"Encoding";0,768421052631579;"Encoding"
9704;0,767637696640385;"Encoding";0,831578947368421;"Encoding"
9705;0,780568483626477;"Encoding";0,752631578947368;"Encoding"
9706;0,747316293969467;"Encoding";0,763157894736842;"Encoding"
9707;0,76479089469894;"Encoding";0,8;"Encoding"
9708;0,763873780789244;"Encoding";0,8;"Encoding"
9709;0,761950593486112;"Encoding";0,810526315789474;"Encoding"
9710;0,755647792712065;"Encoding";0,826315789473684;"Encoding"
9711;0,74391797321329;"Encoding";0,805263157894737;"Encoding"
9712;0,765379174566204;"Encoding";0,752631578947368;"Encoding"
9713;0,749009812549942;"Encoding";0,815789473684211;"Encoding"
9714;0,752266248505018;"Encoding";0,815789473684211;"Encoding"
9715;0,778778907939164;"Encoding";0,842105263157895;"Encoding"
9716;0,769257356244353;"Encoding";0,821052631578947;"Encoding"
9717;0,768769403401946;"Encoding";0,815789473684211;"Encoding"
9718;0,767567455482382;"Encoding";0,810526315789474;"Encoding"
9719;0,764270225787547;"Encoding";0,8;"Encoding"
9720;0,773217755878974;"Encoding";0,805263157894737;"Encoding"
9721;0,754018247314153;"Encoding";0,773684210526316;"Encoding"
9722;0,713550513921753;"Encoding";0,815789473684211;"Encoding"
